;config_2_avg
Standard_Acc;47,4291
RMSCE;0,2098
gaussian_noise;18,4838
shot_noise;20,3578
impulse_noise;16,8654
defocus_blur;16,0988
glass_blur;18,4838
motion_blur;24,7019
zoom_blur;23,9353
snow;14,9063
frost;13,4583
fog;14,3952
brightness;28,2794
contrast;12,9472
elastic_transform;41,2266
pixelate;39,1823
jpeg_compression;41,3118
speckle_noise;25,4685
gaussian_blur;15,0767
spatter;30,0681
saturate;27,5128
blue_noise_sample;25,1278
brownish_noise;36,3714
caustic_refraction;35,6899
checkerboard_cutout;34,4123
cocentric_sine_waves;23,0835
inverse_sparkles;25,1278
perlin_noise;29,4719
plasma_noise;22,0613
single_frequency_greyscale;20,6133
sparkles;42,2487
Acc_C-all-19;23,3031
Acc_C-original-15;22,9756
Acc_C-bar-10;29,4208
Acc_all-ex-pixelwise-noise-24;26,2777
RMSCE_C;0,3471
uniform-l1,1631.4,False,max;46,8085
uniform-l2,7.51,False,max;46,5426
uniform-linf,0.069,False,max;43,7943
uniform-l0.5,200000000.0,True,max;46,0993
uniform-l1,2500.0,True,max;46,1879
uniform-l2,8.0,True,max;46,7199
uniform-l10,0.07,True,max;46,8085
uniform-l50,0.035,True,max;46,9858
uniform-linf,0.015,True,max;46,8972
uniform-l0-impulse,0.01,True,max;42,0213
uniform-l0-impulse,0.02,True,max;35,9043
uniform-l0-impulse,0.05,True,max;25,7979
uniform-l0-impulse,0.1,True,max;15,5142
uniform-l0-impulse,0.2,True,max;8,5106
uniform-l0-impulse,0.5,True,max;4,5213
uniform-l0.5,200000000.0,False,max;45,9220
uniform-l0.5,500000000.0,False,max;40,5142
uniform-l0.5,1000000000.0,False,max;30,0532
uniform-l0.5,2000000000.0,False,max;16,7553
uniform-l0.5,5000000000.0,False,max;6,9149
uniform-l0.5,10000000000.0,False,max;4,1667
uniform-l1,1000.0,False,max;47,5177
uniform-l1,5000.0,False,max;42,7305
uniform-l1,10000.0,False,max;32,8901
uniform-l1,20000.0,False,max;18,1738
uniform-l1,50000.0,False,max;5,9397
uniform-l1,100000.0,False,max;3,4574
uniform-l2,5.0,False,max;47,3404
uniform-l2,10.0,False,max;46,0993
uniform-l2,20.0,False,max;41,8440
uniform-l2,50.0,False,max;25,7092
uniform-l2,100.0,False,max;12,2340
uniform-l2,200.0,False,max;4,1667
uniform-l10,0.05,False,max;47,2518
uniform-l10,0.1,False,max;46,7199
uniform-l10,0.2,False,max;43,1738
uniform-l10,0.5,False,max;29,0780
uniform-l10,1.0,False,max;14,2730
uniform-l10,2.0,False,max;4,8759
uniform-l50,0.02,False,max;47,5177
uniform-l50,0.05,False,max;46,0106
uniform-l50,0.1,False,max;42,1986
uniform-l50,0.2,False,max;31,5603
uniform-l50,0.5,False,max;12,1454
uniform-l50,1.0,False,max;3,8121
uniform-linf,0.02,False,max;47,3404
uniform-linf,0.05,False,max;45,7447
uniform-linf,0.1,False,max;39,9823
uniform-linf,0.2,False,max;27,4823
uniform-linf,0.5,False,max;9,3085
uniform-linf,1.0,False,max;3,6348
Class Separation Robustness;45,7151
imperceptible Robustness;46,6164
Average p-norm robustness;27,3050
