;config_10_avg
Standard_Acc;98,8820
RMSCE;0,0513
gaussian_noise;57,1353
shot_noise;90,1881
impulse_noise;62,9620
defocus_blur;3,5907
glass_blur;17,6246
motion_blur;7,3524
zoom_blur;3,5775
snow;6,3396
frost;3,2619
fog;3,1040
brightness;14,2838
contrast;2,4464
elastic_transform;8,1284
pixelate;35,6175
jpeg_compression;81,5994
speckle_noise;90,3591
gaussian_blur;4,8139
spatter;60,0815
saturate;94,0024
blue_noise;28,0284
brownish_noise;61,8440
checkerboard_cutout;14,5600
circular_motion_blur;56,0568
inverse_sparkles;33,5525
lines;8,9570
pinch_and_twirl;3,2093
ripple;11,5349
sparkles;29,8303
transverse_chromatic_abberation;25,1480
Acc_C-all-19;34,0247
Acc_C-original-15;26,4808
Acc_C-bar-10;27,2721
Acc_all-ex-pixelwise-noise-24;24,6049
RMSCE_C;0,1532
uniform-l1,204.5,False,max;98,7768
uniform-l2,5.84,False,max;67,5786
uniform-linf,0.1667,False,max;67,0788
uniform-l0.5,700000.0,True,max;98,8426
uniform-l1,125.0,True,max;98,8294
uniform-l2,2.0,True,max;98,8163
uniform-l10,0.06,True,max;98,8294
uniform-l50,0.04,True,max;98,7900
uniform-linf,0.01,True,max;98,8294
uniform-l0-impulse,0.01,True,max;69,0385
uniform-l0-impulse,0.02,True,max;67,5917
uniform-l0-impulse,0.05,True,max;66,6053
uniform-l0-impulse,0.1,True,max;61,3705
uniform-l0-impulse,0.2,True,max;23,2277
uniform-l0-impulse,0.5,True,max;3,7091
uniform-l0.5,500000.0,False,max;98,8557
uniform-l0.5,1000000.0,False,max;98,8820
uniform-l0.5,2000000.0,False,max;91,3192
uniform-l0.5,5000000.0,False,max;67,4865
uniform-l0.5,10000000.0,False,max;62,8831
uniform-l0.5,20000000.0,False,max;15,0204
uniform-l1,100.0,False,max;98,8294
uniform-l1,200.0,False,max;98,7768
uniform-l1,500.0,False,max;67,5260
uniform-l1,1000.0,False,max;66,4080
uniform-l1,2000.0,False,max;18,5716
uniform-l1,5000.0,False,max;3,6959
uniform-l2,1.0,False,max;98,8557
uniform-l2,2.0,False,max;98,8163
uniform-l2,5.0,False,max;67,6575
uniform-l2,10.0,False,max;67,2103
uniform-l2,20.0,False,max;27,9626
uniform-l2,50.0,False,max;3,7880
uniform-l10,0.05,False,max;98,8557
uniform-l10,0.1,False,max;87,7548
uniform-l10,0.2,False,max;67,5786
uniform-l10,0.5,False,max;62,5674
uniform-l10,1.0,False,max;7,7075
uniform-l10,2.0,False,max;2,6700
uniform-l50,0.02,False,max;98,8557
uniform-l50,0.05,False,max;93,9235
uniform-l50,0.1,False,max;67,5391
uniform-l50,0.2,False,max;66,8683
uniform-l50,0.5,False,max;8,3783
uniform-l50,1.0,False,max;2,6568
uniform-linf,0.01,False,max;98,8689
uniform-linf,0.02,False,max;98,8163
uniform-linf,0.05,False,max;79,3108
uniform-linf,0.1,False,max;67,5128
uniform-linf,0.2,False,max;66,1449
uniform-linf,0.5,False,max;7,1025
Class Separation Robustness;77,8114
imperceptible Robustness;98,8228
Average p-norm robustness;60,1714
